date,country,no_of_cases
2022-10-15,Sudan,1351.362
2022-10-16,Sudan,1352.748
2022-10-17,Sudan,1352.748
2022-10-18,Sudan,1352.748
2022-10-19,Sudan,1352.748
2022-10-20,Sudan,1352.748
2022-10-21,Sudan,1352.748
2022-10-22,Sudan,1352.748
2022-10-23,Sudan,1353.538
2022-10-24,Sudan,1353.538
2022-10-25,Sudan,1353.538
2022-10-26,Sudan,1353.538
2022-10-27,Sudan,1353.538
2022-10-28,Sudan,1353.538
2022-10-29,Sudan,1353.538
2022-10-30,Sudan,1354.284
2022-10-31,Sudan,1354.284
2022-11-01,Sudan,1354.284
2022-11-02,Sudan,1354.284
2022-11-03,Sudan,1354.284
2022-11-04,Sudan,1354.284
2022-11-05,Sudan,1354.284
2022-11-06,Sudan,1355.927
2022-11-07,Sudan,1355.927
2022-11-08,Sudan,1355.927
2022-11-09,Sudan,1355.927
2022-11-10,Sudan,1355.927
2022-11-11,Sudan,1355.927
2022-11-12,Sudan,1355.927
2022-11-13,Sudan,1356.716
2022-11-14,Sudan,1356.716
2022-11-15,Sudan,1356.716
2022-11-16,Sudan,1356.716
2022-11-17,Sudan,1356.716
2022-11-18,Sudan,1356.716
2022-11-19,Sudan,1356.716
2022-11-20,Sudan,1357.356
2022-11-21,Sudan,1357.356
2022-11-22,Sudan,1357.356
2022-11-23,Sudan,1357.356
2022-11-24,Sudan,1357.356
2022-11-25,Sudan,1357.356
2022-11-26,Sudan,1357.356
2022-11-27,Sudan,1357.655
2022-11-28,Sudan,1357.655
2022-11-29,Sudan,1357.655
2022-11-30,Sudan,1357.655
2022-12-01,Sudan,1357.655
2022-12-02,Sudan,1357.655
2022-12-03,Sudan,1357.655
2022-12-04,Sudan,1357.997
2022-12-05,Sudan,1357.997
2022-12-06,Sudan,1357.997
2022-12-07,Sudan,1357.997
2022-12-08,Sudan,1357.997
2022-12-09,Sudan,1357.997
2022-12-10,Sudan,1357.997
2022-12-11,Sudan,1358.21
2022-12-12,Sudan,1358.21
2022-12-13,Sudan,1358.21
2022-12-14,Sudan,1358.21
2022-12-15,Sudan,1358.21
2022-12-16,Sudan,1358.21
2022-12-17,Sudan,1358.21
2022-12-18,Sudan,1358.466
2022-12-19,Sudan,1358.466
2022-12-20,Sudan,1358.466
2022-12-21,Sudan,1358.466
2022-12-22,Sudan,1358.466
2022-12-23,Sudan,1358.466
2022-12-24,Sudan,1358.466
2022-12-25,Sudan,1358.743
2022-12-26,Sudan,1358.743
2022-12-27,Sudan,1358.743
2022-12-28,Sudan,1358.743
2022-12-29,Sudan,1358.743
2022-12-30,Sudan,1358.743
2022-12-31,Sudan,1358.743
2023-01-01,Sudan,1358.999
2023-01-02,Sudan,1358.999
2023-01-03,Sudan,1358.999
2023-01-04,Sudan,1358.999
2023-01-05,Sudan,1358.999
2023-01-06,Sudan,1358.999
2023-01-07,Sudan,1358.999
2023-01-08,Sudan,1358.999
2023-01-09,Sudan,1358.999
2023-01-10,Sudan,1358.999
2023-01-11,Sudan,1358.999
2023-01-12,Sudan,1358.999
2023-01-13,Sudan,1358.999
2023-01-14,Sudan,1358.999
2023-01-15,Sudan,1359.319
2023-01-16,Sudan,1359.319
2023-01-17,Sudan,1359.319
2023-01-18,Sudan,1359.319
2023-01-19,Sudan,1359.319
2023-01-20,Sudan,1359.319
2023-01-21,Sudan,1359.319
2023-01-22,Sudan,1359.575
2023-01-23,Sudan,1359.575
2023-01-24,Sudan,1359.575
2023-01-25,Sudan,1359.575
2023-01-26,Sudan,1359.575
2023-01-27,Sudan,1359.575
2023-01-28,Sudan,1359.575
2023-01-29,Sudan,1359.853
2023-01-30,Sudan,1359.853
2023-01-31,Sudan,1359.853
2023-02-01,Sudan,1359.853
2023-02-02,Sudan,1359.853
2023-02-03,Sudan,1359.853
2023-02-04,Sudan,1359.853
2023-02-05,Sudan,1360.215
2023-02-06,Sudan,1360.215
2023-02-07,Sudan,1360.215
2023-02-08,Sudan,1360.215
2023-02-09,Sudan,1360.215
2023-02-10,Sudan,1360.215
2023-02-11,Sudan,1360.215
2023-02-12,Sudan,1360.557
2023-02-13,Sudan,1360.557
2023-02-14,Sudan,1360.557
2023-02-15,Sudan,1360.557
2023-02-16,Sudan,1360.557
2023-02-17,Sudan,1360.557
2023-02-18,Sudan,1360.557
2023-02-19,Sudan,1360.813
2023-02-20,Sudan,1360.813
2023-02-21,Sudan,1360.813
2023-02-22,Sudan,1360.813
2023-02-23,Sudan,1360.813
2023-02-24,Sudan,1360.813
2023-02-25,Sudan,1360.813
2023-02-26,Sudan,1361.282
2023-02-27,Sudan,1361.282
2023-02-28,Sudan,1361.282
2023-03-01,Sudan,1361.282
2023-03-02,Sudan,1361.282
2023-03-03,Sudan,1361.282
2023-03-04,Sudan,1361.282
2023-03-05,Sudan,1361.709
2023-03-06,Sudan,1361.709
2023-03-07,Sudan,1361.709
2023-03-08,Sudan,1361.709
2023-03-09,Sudan,1361.709
2023-03-10,Sudan,1361.709
2023-03-11,Sudan,1361.709
2023-03-12,Sudan,1362.221
2023-03-13,Sudan,1362.221
2023-03-14,Sudan,1362.221
2023-03-15,Sudan,1362.221
2023-03-16,Sudan,1362.221
2023-03-17,Sudan,1362.221
2023-03-18,Sudan,1362.221
2023-03-19,Sudan,1363.202
2023-03-20,Sudan,1363.202
2023-03-21,Sudan,1363.202
2023-03-22,Sudan,1363.202
2023-03-23,Sudan,1363.202
2023-03-24,Sudan,1363.202
2023-03-25,Sudan,1363.202
2023-03-26,Sudan,1363.693
2023-03-27,Sudan,1363.693
2023-03-28,Sudan,1363.693
2023-03-29,Sudan,1363.693
2023-03-30,Sudan,1363.693
2023-03-31,Sudan,1363.693
2023-04-01,Sudan,1363.693
2023-04-02,Sudan,1363.693
2023-04-03,Sudan,1363.693
2023-04-04,Sudan,1363.693
2023-04-05,Sudan,1363.693
2023-04-06,Sudan,1363.693
2023-04-07,Sudan,1363.693
2023-04-08,Sudan,1363.693
2023-04-09,Sudan,1363.693
2023-04-10,Sudan,1363.693
2023-04-11,Sudan,1363.693
2023-04-12,Sudan,1363.693
2023-04-13,Sudan,1363.693
2023-04-14,Sudan,1363.693
2023-04-15,Sudan,1363.693
2023-04-16,Sudan,1365.207
2023-04-17,Sudan,1365.207
2023-04-18,Sudan,1365.207
2023-04-19,Sudan,1365.207
2023-04-20,Sudan,1365.207
2023-04-21,Sudan,1365.207
2023-04-22,Sudan,1365.207
2023-04-23,Sudan,1365.207
2023-04-24,Sudan,1365.207
2023-04-25,Sudan,1365.207
2023-04-26,Sudan,1365.207
2023-04-27,Sudan,1365.207
2023-04-28,Sudan,1365.207
2023-04-29,Sudan,1365.207
2023-04-30,Sudan,1365.207
2023-05-01,Sudan,1365.207
2023-05-02,Sudan,1365.207
2023-05-03,Sudan,1365.207
2023-05-04,Sudan,1365.207
2023-05-05,Sudan,1365.207
2023-05-06,Sudan,1365.207
2023-05-07,Sudan,1365.207
2023-05-08,Sudan,1365.207
2023-05-09,Sudan,1365.207
2023-05-10,Sudan,1365.207
2023-05-11,Sudan,1365.207
2023-05-12,Sudan,1365.207
2023-05-13,Sudan,1365.207
2023-05-14,Sudan,1365.207
2023-05-15,Sudan,1365.207
2023-05-16,Sudan,1365.207
2023-05-17,Sudan,1365.207
2023-05-18,Sudan,1365.207
2023-05-19,Sudan,1365.207
2023-05-20,Sudan,1365.207
2023-05-21,Sudan,1365.207
2023-05-22,Sudan,1365.207
2023-05-23,Sudan,1365.207
2023-05-24,Sudan,1365.207
2023-05-25,Sudan,1365.207
2023-05-26,Sudan,1365.207
2023-05-27,Sudan,1365.207
2023-05-28,Sudan,1365.207
2023-05-29,Sudan,1365.207
2023-05-30,Sudan,1365.207
2023-05-31,Sudan,1365.207
2023-06-01,Sudan,1365.207
2023-06-02,Sudan,1365.207
2023-06-03,Sudan,1365.207
2023-06-04,Sudan,1365.207
2023-06-05,Sudan,1365.207
2023-06-06,Sudan,1365.207
2023-06-07,Sudan,1365.207
2023-06-08,Sudan,1365.207
2023-06-09,Sudan,1365.207
2023-06-10,Sudan,1365.207
2023-06-11,Sudan,1365.207
2023-06-12,Sudan,1365.207
2023-06-13,Sudan,1365.207
2023-06-14,Sudan,1365.207
2023-06-15,Sudan,1365.207
2023-06-16,Sudan,1365.207
2023-06-17,Sudan,1365.207
2023-06-18,Sudan,1365.207
2023-06-19,Sudan,1365.207
2023-06-20,Sudan,1365.207
2023-06-21,Sudan,1365.207
2023-06-22,Sudan,1365.207
2023-06-23,Sudan,1365.207
2023-06-24,Sudan,1365.207
2023-06-25,Sudan,1365.207
2023-06-26,Sudan,1365.207
2023-06-27,Sudan,1365.207
2023-06-28,Sudan,1365.207
2023-06-29,Sudan,1365.207
2023-06-30,Sudan,1365.207
2023-07-01,Sudan,1365.207
2023-07-02,Sudan,1365.207
2023-07-03,Sudan,1365.207
2023-07-04,Sudan,1365.207
2023-07-05,Sudan,1365.207
2023-07-06,Sudan,1365.207
2023-07-07,Sudan,1365.207
2023-07-08,Sudan,1365.207
2023-07-09,Sudan,1365.207
2023-07-10,Sudan,1365.207
2023-07-11,Sudan,1365.207
2023-07-12,Sudan,1365.207
2023-07-13,Sudan,1365.207
2023-07-14,Sudan,1365.207
2023-07-15,Sudan,1365.207
2023-07-16,Sudan,1365.207
2023-07-17,Sudan,1365.207
2023-07-18,Sudan,1365.207
2023-07-19,Sudan,1365.207
2023-07-20,Sudan,1365.207
2023-07-21,Sudan,1365.207
2023-07-22,Sudan,1365.207
2023-07-23,Sudan,1365.207
2023-07-24,Sudan,1365.207
2023-07-25,Sudan,1365.207
2023-07-26,Sudan,1365.207
2023-07-27,Sudan,1365.207
2023-07-28,Sudan,1365.207
2023-07-29,Sudan,1365.207
2023-07-30,Sudan,1365.207
2023-07-31,Sudan,1365.207
2023-08-01,Sudan,1365.207
2023-08-02,Sudan,1365.207
2023-08-03,Sudan,1365.207
2023-08-04,Sudan,1365.207
2023-08-05,Sudan,1365.207
2023-08-06,Sudan,1365.207
2023-08-07,Sudan,1365.207
2023-08-08,Sudan,1365.207
2023-08-09,Sudan,1365.207
2023-08-10,Sudan,1365.207
2023-08-11,Sudan,1365.207
2023-08-12,Sudan,1365.207
2023-08-13,Sudan,1365.207
2023-08-14,Sudan,1365.207
2023-08-15,Sudan,1365.207
2023-08-16,Sudan,1365.207
2023-08-17,Sudan,1365.207
2023-08-18,Sudan,1365.207
2023-08-19,Sudan,1365.207
2023-08-20,Sudan,1365.207
2023-08-21,Sudan,1365.207
2023-08-22,Sudan,1365.207
2023-08-23,Sudan,1365.207
2023-08-24,Sudan,1365.207
2023-08-25,Sudan,1365.207
2023-08-26,Sudan,1365.207
2023-08-27,Sudan,1365.207
2023-08-28,Sudan,1365.207
2023-08-29,Sudan,1365.207
2023-08-30,Sudan,1365.207
2023-08-31,Sudan,1365.207
2023-09-01,Sudan,1365.207
2023-09-02,Sudan,1365.207
2023-09-03,Sudan,1365.207
2023-09-04,Sudan,1365.207
2023-09-05,Sudan,1365.207
2023-09-06,Sudan,1365.207
2023-09-07,Sudan,1365.207
2023-09-08,Sudan,1365.207
2023-09-09,Sudan,1365.207
2023-09-10,Sudan,1365.207
2023-09-11,Sudan,1365.207
2023-09-12,Sudan,1365.207
2023-09-13,Sudan,1365.207
2023-09-14,Sudan,1365.207
2023-09-15,Sudan,1365.207
2023-09-16,Sudan,1365.207
2023-09-17,Sudan,1365.207
2023-09-18,Sudan,1365.207
2023-09-19,Sudan,1365.207
2023-09-20,Sudan,1365.207
2023-09-21,Sudan,1365.207
2023-09-22,Sudan,1365.207
2023-09-23,Sudan,1365.207
2023-09-24,Sudan,1365.207
2023-09-25,Sudan,1365.207
2023-09-26,Sudan,1365.207
2023-09-27,Sudan,1365.207
2023-09-28,Sudan,1365.207
2023-09-29,Sudan,1365.207
2023-09-30,Sudan,1365.207
2023-10-01,Sudan,1365.207
2023-10-02,Sudan,1365.207
2023-10-03,Sudan,1365.207
2023-10-04,Sudan,1365.207
2023-10-05,Sudan,1365.207
2023-10-06,Sudan,1365.207
2023-10-07,Sudan,1365.207
2023-10-08,Sudan,1365.207
2023-10-09,Sudan,1365.207
2023-10-10,Sudan,1365.207
2023-10-11,Sudan,1365.207
2023-10-12,Sudan,1365.207
2023-10-13,Sudan,1365.207
2023-10-14,Sudan,1365.207
2023-10-15,Sudan,1365.207
2023-10-16,Sudan,1365.207
2023-10-17,Sudan,1365.207
2023-10-18,Sudan,1365.207
2023-10-19,Sudan,1365.207
2023-10-20,Sudan,1365.207
2023-10-21,Sudan,1365.207
2023-10-22,Sudan,1365.207
2023-10-23,Sudan,1365.207
2023-10-24,Sudan,1365.207
2023-10-25,Sudan,1365.207
2023-10-26,Sudan,1365.207
2023-10-27,Sudan,1365.207
2023-10-28,Sudan,1365.207
2023-10-29,Sudan,1365.207
2023-10-30,Sudan,1365.207
2023-10-31,Sudan,1365.207
2023-11-01,Sudan,1365.207
2023-11-02,Sudan,1365.207
2023-11-03,Sudan,1365.207
2023-11-04,Sudan,1365.207
2023-11-05,Sudan,1365.207
2023-11-06,Sudan,1365.207
2023-11-07,Sudan,1365.207
2023-11-08,Sudan,1365.207
2023-11-09,Sudan,1365.207
2023-11-10,Sudan,1365.207
2023-11-11,Sudan,1365.207
2023-11-12,Sudan,1365.207
2023-11-13,Sudan,1365.207
2023-11-14,Sudan,1365.207
2023-11-15,Sudan,1365.207
2023-11-16,Sudan,1365.207
2023-11-17,Sudan,1365.207
2023-11-18,Sudan,1365.207
2023-11-19,Sudan,1365.207
2023-11-20,Sudan,1365.207
2023-11-21,Sudan,1365.207
2023-11-22,Sudan,1365.207
2023-11-23,Sudan,1365.207
2023-11-24,Sudan,1365.207
2023-11-25,Sudan,1365.207
2023-11-26,Sudan,1365.207
2023-11-27,Sudan,1365.207
2023-11-28,Sudan,1365.207
2023-11-29,Sudan,1365.207
2023-11-30,Sudan,1365.207
2023-12-01,Sudan,1365.207
2023-12-02,Sudan,1365.207
2023-12-03,Sudan,1365.207
2023-12-04,Sudan,1365.207
2023-12-05,Sudan,1365.207
2023-12-06,Sudan,1365.207
2023-12-07,Sudan,1365.207
2023-12-08,Sudan,1365.207
2023-12-09,Sudan,1365.207
2023-12-10,Sudan,1365.207
2023-12-11,Sudan,1365.207
2023-12-12,Sudan,1365.207
2023-12-13,Sudan,1365.207
2023-12-14,Sudan,1365.207
2023-12-15,Sudan,1365.207
2023-12-16,Sudan,1365.207
2023-12-17,Sudan,1365.207
2023-12-18,Sudan,1365.207
2023-12-19,Sudan,1365.207
2023-12-20,Sudan,1365.207
2023-12-21,Sudan,1365.207
2023-12-22,Sudan,1365.207
2023-12-23,Sudan,1365.207
2023-12-24,Sudan,1365.207
2023-12-25,Sudan,1365.207
2023-12-26,Sudan,1365.207
2023-12-27,Sudan,1365.207
2023-12-28,Sudan,1365.207
2023-12-29,Sudan,1365.207
2021-01-01,Tanzania,7.771
2021-01-02,Tanzania,7.771
2021-01-03,Tanzania,7.771
2021-01-04,Tanzania,7.771
2021-01-05,Tanzania,7.771
2021-01-06,Tanzania,7.771
2021-01-07,Tanzania,7.771
2021-01-08,Tanzania,7.771
2021-01-09,Tanzania,7.771
2021-01-10,Tanzania,7.771
2021-01-11,Tanzania,7.771
2021-01-12,Tanzania,7.771
2021-01-13,Tanzania,7.771
2021-01-14,Tanzania,7.771
2021-01-15,Tanzania,7.771
2021-01-16,Tanzania,7.771
2021-01-17,Tanzania,7.771
2021-01-18,Tanzania,7.771
2021-01-19,Tanzania,7.771
2021-01-20,Tanzania,7.771
2021-01-21,Tanzania,7.771
2021-01-22,Tanzania,7.771
2021-01-23,Tanzania,7.771
2021-01-24,Tanzania,7.771
2021-01-25,Tanzania,7.771
2021-01-26,Tanzania,7.771
2021-01-27,Tanzania,7.771
2021-01-28,Tanzania,7.771
2021-01-29,Tanzania,7.771
2021-01-30,Tanzania,7.771
2021-01-31,Tanzania,7.771
2021-02-01,Tanzania,7.771
2021-02-02,Tanzania,7.771
2021-02-03,Tanzania,7.771
2021-02-04,Tanzania,7.771
2021-02-05,Tanzania,7.771
2021-02-06,Tanzania,7.771
2021-02-07,Tanzania,7.771
2021-02-08,Tanzania,7.771
2021-02-09,Tanzania,7.771
2021-02-10,Tanzania,7.771
2021-02-11,Tanzania,7.771
2021-02-12,Tanzania,7.771
2021-02-13,Tanzania,7.771
2021-02-14,Tanzania,7.771
2021-02-15,Tanzania,7.771
2021-02-16,Tanzania,7.771
2021-02-17,Tanzania,7.771
2021-02-18,Tanzania,7.771
2021-02-19,Tanzania,7.771
2021-02-20,Tanzania,7.771
2021-02-21,Tanzania,7.771
2021-02-22,Tanzania,7.771
2021-02-23,Tanzania,7.771
2021-02-24,Tanzania,7.771
2021-02-25,Tanzania,7.771
2021-02-26,Tanzania,7.771
2021-02-27,Tanzania,7.771
2021-02-28,Tanzania,7.771
2021-03-01,Tanzania,7.771
2021-03-02,Tanzania,7.771
2021-03-03,Tanzania,7.771
2021-03-04,Tanzania,7.771
2021-03-05,Tanzania,7.771
2021-03-06,Tanzania,7.771
2021-03-07,Tanzania,7.771
2021-03-08,Tanzania,7.771
2021-03-09,Tanzania,7.771
2021-03-10,Tanzania,7.771
2021-03-11,Tanzania,7.771
2021-03-12,Tanzania,7.771
2021-03-13,Tanzania,7.771
2021-03-14,Tanzania,7.771
2021-03-15,Tanzania,7.771
2021-03-16,Tanzania,7.771
2021-03-17,Tanzania,7.771
2021-03-18,Tanzania,7.771
2021-03-19,Tanzania,7.771
2021-03-20,Tanzania,7.771
2021-03-21,Tanzania,7.771
2021-03-22,Tanzania,7.771
2021-03-23,Tanzania,7.771
2021-03-24,Tanzania,7.771
2021-03-25,Tanzania,7.771
2021-03-26,Tanzania,7.771
2021-03-27,Tanzania,7.771
2021-03-28,Tanzania,7.771
2021-03-29,Tanzania,7.771
2021-03-30,Tanzania,7.771
2021-03-31,Tanzania,7.771
2021-04-01,Tanzania,7.771
2021-04-02,Tanzania,7.771
2021-04-03,Tanzania,7.771
2021-04-04,Tanzania,7.771
2021-04-05,Tanzania,7.771
2021-04-06,Tanzania,7.771
2021-04-07,Tanzania,7.771
2021-04-08,Tanzania,7.771
2021-04-09,Tanzania,7.771
2021-04-10,Tanzania,7.771
2021-04-11,Tanzania,7.771
2021-04-12,Tanzania,7.771
2021-04-13,Tanzania,7.771
2021-04-14,Tanzania,7.771
2021-04-15,Tanzania,7.771
2021-04-16,Tanzania,7.771
2021-04-17,Tanzania,7.771
2021-04-18,Tanzania,7.771
2021-04-19,Tanzania,7.771
2021-04-20,Tanzania,7.771
2021-04-21,Tanzania,7.771
2021-04-22,Tanzania,7.771
2021-04-23,Tanzania,7.771
2021-04-24,Tanzania,7.771
2021-04-25,Tanzania,7.771
2021-04-26,Tanzania,7.771
2021-04-27,Tanzania,7.771
2021-04-28,Tanzania,7.771
2021-04-29,Tanzania,7.771
2021-04-30,Tanzania,7.771
2021-05-01,Tanzania,7.771
2021-05-02,Tanzania,7.771
2021-05-03,Tanzania,7.771
2021-05-04,Tanzania,7.771
2021-05-05,Tanzania,7.771
2021-05-06,Tanzania,7.771
2021-05-07,Tanzania,7.771
2021-05-08,Tanzania,7.771
2021-05-09,Tanzania,7.771
2021-05-10,Tanzania,7.771
2021-05-11,Tanzania,7.771
2021-05-12,Tanzania,7.771
2021-05-13,Tanzania,7.771
2021-05-14,Tanzania,7.771
2021-05-15,Tanzania,7.771
2021-05-16,Tanzania,7.771
2021-05-17,Tanzania,7.771
2021-05-18,Tanzania,7.771
2021-05-19,Tanzania,7.771
2021-05-20,Tanzania,7.771
2021-05-21,Tanzania,7.771
2021-05-22,Tanzania,7.771
2021-05-23,Tanzania,7.771
2021-05-24,Tanzania,7.771
2021-05-25,Tanzania,7.771
2021-05-26,Tanzania,7.771
2021-05-27,Tanzania,7.771
2021-05-28,Tanzania,7.771
2021-05-29,Tanzania,7.771
2021-05-30,Tanzania,7.771
2021-05-31,Tanzania,7.771
2021-06-01,Tanzania,7.771
2021-06-02,Tanzania,7.771
2021-06-03,Tanzania,7.771
2021-06-04,Tanzania,7.771
2021-06-05,Tanzania,7.771
2021-06-06,Tanzania,7.771
2021-06-07,Tanzania,7.771
2021-06-08,Tanzania,7.771
2021-06-09,Tanzania,7.771
2021-06-10,Tanzania,7.771
2021-06-11,Tanzania,7.771
2021-06-12,Tanzania,7.771
2021-06-13,Tanzania,7.771
2021-06-14,Tanzania,7.771
2021-06-15,Tanzania,7.771
2021-06-16,Tanzania,7.771
2021-06-17,Tanzania,7.771
2021-06-18,Tanzania,7.771
2021-06-19,Tanzania,7.771
2021-06-20,Tanzania,7.771
2021-06-21,Tanzania,7.771
2021-06-22,Tanzania,7.771
2021-06-23,Tanzania,7.771
2021-06-24,Tanzania,7.771
2021-06-25,Tanzania,7.771
2021-06-26,Tanzania,7.771
2021-06-27,Tanzania,7.771
2021-06-28,Tanzania,7.771
2021-06-29,Tanzania,7.771
2021-06-30,Tanzania,7.771
2021-07-01,Tanzania,7.771
2021-07-02,Tanzania,7.771
2021-07-03,Tanzania,7.771
2021-07-04,Tanzania,9.298
2021-07-05,Tanzania,9.298
2021-07-06,Tanzania,9.298
2021-07-07,Tanzania,9.298
2021-07-08,Tanzania,9.298
2021-07-09,Tanzania,9.298
2021-07-10,Tanzania,9.298
2021-07-11,Tanzania,9.298
2021-07-12,Tanzania,9.298
2021-07-13,Tanzania,9.298
2021-07-14,Tanzania,9.298
2021-07-15,Tanzania,9.298
2021-07-16,Tanzania,9.298
2021-07-17,Tanzania,9.298
2021-07-18,Tanzania,15.527
2021-07-19,Tanzania,15.527
2021-07-20,Tanzania,15.527
2021-07-21,Tanzania,15.527
2021-07-22,Tanzania,15.527
2021-07-23,Tanzania,15.527
2021-07-24,Tanzania,15.527
2021-07-25,Tanzania,20.871
2021-07-26,Tanzania,20.871
2021-07-27,Tanzania,20.871
2021-07-28,Tanzania,20.871
2021-07-29,Tanzania,20.871
2021-07-30,Tanzania,20.871
2021-07-31,Tanzania,20.871
2021-08-01,Tanzania,20.871
2021-08-02,Tanzania,20.871
2021-08-03,Tanzania,20.871
2021-08-04,Tanzania,20.871
2021-08-05,Tanzania,20.871
2021-08-06,Tanzania,20.871
2021-08-07,Tanzania,20.871
2021-08-08,Tanzania,335.492
2021-08-09,Tanzania,335.492
2021-08-10,Tanzania,335.492
2021-08-11,Tanzania,335.492
2021-08-12,Tanzania,335.492
2021-08-13,Tanzania,335.492
2021-08-14,Tanzania,335.492
2021-08-15,Tanzania,356.913
2021-08-16,Tanzania,356.913
2021-08-17,Tanzania,356.913
2021-08-18,Tanzania,356.913
2021-08-19,Tanzania,356.913
2021-08-20,Tanzania,356.913
2021-08-21,Tanzania,356.913
2021-08-22,Tanzania,369.967
2021-08-23,Tanzania,369.967
2021-08-24,Tanzania,369.967
2021-08-25,Tanzania,369.967
2021-08-26,Tanzania,369.967
2021-08-27,Tanzania,369.967
2021-08-28,Tanzania,369.967
2021-08-29,Tanzania,379.173
2021-08-30,Tanzania,379.173
2021-08-31,Tanzania,379.173
2021-09-01,Tanzania,379.173
2021-09-02,Tanzania,379.173
2021-09-03,Tanzania,379.173
2021-09-04,Tanzania,379.173
2021-09-05,Tanzania,386.288
2021-09-06,Tanzania,386.288
2021-09-07,Tanzania,386.288
2021-09-08,Tanzania,386.288
2021-09-09,Tanzania,386.288
2021-09-10,Tanzania,386.288
2021-09-11,Tanzania,386.288
2021-09-12,Tanzania,389.54
2021-09-13,Tanzania,389.54
2021-09-14,Tanzania,389.54
2021-09-15,Tanzania,389.54
2021-09-16,Tanzania,389.54
2021-09-17,Tanzania,389.54
2021-09-18,Tanzania,389.54
2021-09-19,Tanzania,392.517
2021-09-20,Tanzania,392.517
2021-09-21,Tanzania,392.517
2021-09-22,Tanzania,392.517
2021-09-23,Tanzania,392.517
2021-09-24,Tanzania,392.517
2021-09-25,Tanzania,392.517
2021-09-26,Tanzania,394.609
2021-09-27,Tanzania,394.609
2021-09-28,Tanzania,394.609
2021-09-29,Tanzania,394.609
2021-09-30,Tanzania,394.609
2021-10-01,Tanzania,394.609
2021-10-02,Tanzania,394.609
2021-10-03,Tanzania,396.304
2021-10-04,Tanzania,396.304
2021-10-05,Tanzania,396.304
2021-10-06,Tanzania,396.304
2021-10-07,Tanzania,396.304
2021-10-08,Tanzania,396.304
2021-10-09,Tanzania,396.304
2021-10-10,Tanzania,397.479
2021-10-11,Tanzania,397.479
2021-10-12,Tanzania,397.479
2021-10-13,Tanzania,397.479
2021-10-14,Tanzania,397.479
2021-10-15,Tanzania,397.479
2021-10-16,Tanzania,397.479
2021-10-17,Tanzania,398.716
2021-10-18,Tanzania,398.716
2021-10-19,Tanzania,398.716
2021-10-20,Tanzania,398.716
2021-10-21,Tanzania,398.716
2021-10-22,Tanzania,398.716
2021-10-23,Tanzania,398.716
2021-10-24,Tanzania,399.311
2021-10-25,Tanzania,399.311
2021-10-26,Tanzania,399.311
2021-10-27,Tanzania,399.311
2021-10-28,Tanzania,399.311
2021-10-29,Tanzania,399.311
2021-10-30,Tanzania,399.311
2021-10-31,Tanzania,399.953
2021-11-01,Tanzania,399.953
2021-11-02,Tanzania,399.953
2021-11-03,Tanzania,399.953
2021-11-04,Tanzania,399.953
2021-11-05,Tanzania,399.953
2021-11-06,Tanzania,399.953
2021-11-07,Tanzania,400.136
2021-11-08,Tanzania,400.136
2021-11-09,Tanzania,400.136
2021-11-10,Tanzania,400.136
2021-11-11,Tanzania,400.136
2021-11-12,Tanzania,400.136
2021-11-13,Tanzania,400.136
2021-11-14,Tanzania,400.426
2021-11-15,Tanzania,400.426
2021-11-16,Tanzania,400.426
2021-11-17,Tanzania,400.426
2021-11-18,Tanzania,400.426
2021-11-19,Tanzania,400.426
2021-11-20,Tanzania,400.426
2021-11-21,Tanzania,400.945
2021-11-22,Tanzania,400.945
2021-11-23,Tanzania,400.945
2021-11-24,Tanzania,400.945
2021-11-25,Tanzania,400.945
2021-11-26,Tanzania,400.945
2021-11-27,Tanzania,400.945
2021-11-28,Tanzania,401.082
2021-11-29,Tanzania,401.082
2021-11-30,Tanzania,401.082
2021-12-01,Tanzania,401.082
2021-12-02,Tanzania,401.082
2021-12-03,Tanzania,401.082
2021-12-04,Tanzania,401.082
2021-12-05,Tanzania,401.678
2021-12-06,Tanzania,401.678
2021-12-07,Tanzania,401.678
2021-12-08,Tanzania,401.678
2021-12-09,Tanzania,401.678
2021-12-10,Tanzania,401.678
2021-12-11,Tanzania,401.678
2021-12-12,Tanzania,404.334
2021-12-13,Tanzania,404.334
2021-12-14,Tanzania,404.334
2021-12-15,Tanzania,404.334
2021-12-16,Tanzania,404.334
2021-12-17,Tanzania,404.334
2021-12-18,Tanzania,404.334
2021-12-19,Tanzania,404.334
2021-12-20,Tanzania,404.334
2021-12-21,Tanzania,404.334
2021-12-22,Tanzania,404.334
2021-12-23,Tanzania,404.334
2021-12-24,Tanzania,404.334
2021-12-25,Tanzania,404.334
2021-12-26,Tanzania,447.435
2021-12-27,Tanzania,447.435
2021-12-28,Tanzania,447.435
2021-12-29,Tanzania,447.435
2021-12-30,Tanzania,447.435
2021-12-31,Tanzania,447.435
